id,src,pmid,pmcid,doi,epmc_id,from,source,title,authorString,journalTitle,journalVolume,pubYear,journalIssn,pageInfo,pubType,isOpenAccess,inEPMC,inPMC,hasPDF,hasBook,hasSuppl,citedByCount,hasReferences,hasTextMinedTerms,hasDbCrossReferences,hasLabsLinks,hasTMAccessionNumbers,firstIndexDate,firstPublicationDate,issue,versionNumber,pub_type
126,epmc|pmc,30018674,PMC6029483,10.1155/2018/2959801,30018674,search,MED,Clinical Impact and Prognostic Role of KRAS/BRAF/PIK3CA Mutations in Stage I Colorectal Cancer.,"Reggiani Bonetti L, Barresi V, Maiorana A, Manfredini S, Caprera C, Bettelli S.",Dis Markers,2018,2018,0278-0240; 1875-8630;,2959801,research-article; journal article,Y,Y,N,Y,N,N,7,Y,Y,Y,N,N,2018-07-19,2018-06-19,NA,NA,journal article
130,epmc|pmc,35008194,PMC8750504,10.3390/cancers14010034,35008194,search,MED,Prognostic Role of the Removed Vaginal Cuff and Its Correlation with L1CAM in Low-Risk Endometrial Adenocarcinoma.,"Vizza E, Bruno V, Cutillo G, Mancini E, Sperduti I, Patrizi L, Certelli C, Zampa A, Giannini A, Corrado G.",Cancers (Basel),14,2021,2072-6694,34,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,N,N,2022-01-11,2021-12-22,1,NA,journal article
132,epmc|pmc,34698165,PMC8544451,10.3390/diseases9040074,34698165,search,MED,Patient Heterogeneity in Acute Myeloid Leukemia: Leukemic Cell Communication by Release of Soluble Mediators and Its Effects on Mesenchymal Stem Cells.,"Aasebø E, Brenner AK, Hernandez-Valladares M, Birkeland E, Mjaavatten O, Reikvam H, Selheim F, Berven FS, Bruserud Ø.",Diseases,9,2021,2079-9721,74,research-article; journal article,Y,Y,N,Y,N,Y,2,Y,Y,N,Y,Y,2021-11-25,2021-10-16,4,NA,journal article
134,epmc|pmc,34603477,PMC8483914,10.1155/2021/9163279,34603477,search,MED,Microencapsulated Recombinant Human Epidermal Growth Factor Ameliorates Osteoarthritis in a Murine Model.,"Lin SC, Zhang X, Chen SY, Lin CC, Chiu YS.",Evid Based Complement Alternat Med,2021,2021,1741-427x; 1741-4288;,9163279,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,N,N,2021-10-05,2021-09-23,NA,NA,journal article
136,epmc,35806206,PMC9266645,10.3390/ijms23137201,35806206,search,MED,"Genes Possessing the Most Frequent DNA DSBs Are Highly Associated with Development and Cancers, and Essentially Overlap with the rDNA-Contacting Genes.","Tchurikov NA, Alembekov IR, Klushevskaya ES, Kretova AN, Keremet AM, Sidorova AE, Meilakh PB, Chechetkin VR, Kravatskaya GI, Kravatsky YV.",Int J Mol Sci,23,2022,1422-0067,7201,research-article; journal article,Y,Y,N,Y,N,Y,0,Y,Y,N,Y,N,2022-07-09,2022-06-28,13,NA,journal article
138,epmc,NA,NA,10.1101/2021.11.05.466755,PPR416262,search,PPR,Scrutiny of human lung infection by SARS-CoV-2 and associated human immune responses in humanized mice,"Sun R, Zhao Z, Fu C, Wang Y, Guo Z, Zhang C, Liu L, Zhang C, Shu C, He J, Hua S, Gao Y, Hu Z.",NA,NA,2021,NA,NA,preprint,N,N,N,N,N,Y,0,N,Y,N,Y,N,2021-11-07,2021-11-05,NA,NA,preprint
139,epmc|pmc,35487924,PMC9054771,10.1038/s41540-022-00226-9,35487924,search,MED,An integrated network representation of multiple cancer-specific data for graph-based machine learning.,"Pu L, Singha M, Wu HC, Busch C, Ramanujam J, Brylinski M.",NPJ Syst Biol Appl,8,2022,2056-7189,14,"research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,N,0,Y,Y,N,Y,N,2022-04-30,2022-04-29,1,NA,journal article
148,epmc|pmc,35169842,PMC8847733,10.1093/gigascience/giac003,35169842,search,MED,Future-proofing and maximizing the utility of metadata: The PHA4GE SARS-CoV-2 contextual data specification package.,"Griffiths EJ, Timme RE, Mendes CI, Page AJ, Alikhan NF, Fornika D, Maguire F, Campos J, Park D, Olawoye IB, Oluniyi PE, Anderson D, Christoffels A, da Silva AG, Cameron R, Dooley D, Katz LS, Black A, Karsch-Mizrachi I, Barrett T, Johnston A, Connor TR, Nicholls SM, Witney AA, Tyson GH, Tausch SH, Raphenya AR, Alcock B, Aanensen DM, Hodcroft E, Hsiao WWL, Vasconcelos ATR, MacCannell DR.",Gigascience,11,2022,2047-217x,giac003,"im; research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,Y,1,Y,Y,N,Y,Y,2022-02-17,2022-02-01,NA,NA,journal article
150,epmc,34276264,PMC8276028,10.1007/s10723-021-09570-2,34276264,search,MED,Serverless Workflows for Containerised Applications in the Cloud Continuum.,"Risco S, Moltó G, Naranjo DM, Blanquer I.",J Grid Comput,19,2021,1570-7873; 1572-9184;,30,research-article; journal article,Y,Y,N,Y,N,N,1,Y,Y,N,Y,N,2021-07-20,2021-07-13,3,NA,journal article
151,epmc,33719446,PMC8518219,10.1021/acs.jproteome.1c00177,33719446,search,MED,A Second Look at FAIR in Proteomic Investigations.,"Caufield JH, Fu J, Wang D, Guevara-Gonzalez V, Wang W, Ping P.",J Proteome Res,20,2021,1535-3893; 1535-3907;,2182-2186,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,N,0,Y,Y,N,Y,N,2021-03-16,2021-03-13,5,NA,journal article
155,epmc|pmc,33344506,PMC7747351,10.3389/fmolb.2020.603121,33344506,search,MED,Predicting Metabolite-Disease Associations Based on Spy Strategy and ABC Algorithm.,"Lei X, Zhang C, Wang Y.",Front Mol Biosci,7,2020,2296-889x,603121,research-article; journal article,Y,Y,N,Y,N,N,0,N,Y,N,Y,N,2020-12-24,2020-12-03,NA,NA,journal article
160,epmc|pmc,35366592,PMC9252326,10.1016/j.cancergen.2022.03.001,35366592,search,MED,Standardized evidence-based approach for assessment of oncogenic and clinical significance of NTRK fusions.,"Saliba J, Church AJ, Rao S, Danos A, Furtado LV, Laetsch T, Zhang L, Nardi V, Lin WH, Ritter DI, Madhavan S, Li MM, Griffith OL, Griffith M, Raca G, Roy A.",Cancer Genet,264-265,2022,2210-7762,50-59,"research-article; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,Y,0,Y,Y,N,Y,Y,2022-04-04,2022-03-16,NA,NA,journal article
162,epmc|pmc,30093884,PMC6070605,10.3389/fendo.2018.00425,30093884,search,MED,Molecular Mechanisms of Syndromic Cryptorchidism: Data Synthesis of 50 Studies and Visualization of Gene-Disease Network.,"Urh K, Kolenc Ž, Hrovat M, Svet L, Dovč P, Kunej T.",Front Endocrinol (Lausanne),9,2018,1664-2392,425,research-article; journal article,Y,Y,N,Y,N,Y,3,Y,Y,N,Y,Y,2018-08-10,2018-07-26,NA,NA,journal article
165,epmc|pmc,34664389,PMC8524328,10.15252/msb.202110387,34664389,search,MED,"COVID19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.","Ostaszewski M, Niarakis A, Mazein A, Kuperstein I, Phair R, Orta-Resendiz A, Singh V, Aghamiri SS, Acencio ML, Glaab E, Ruepp A, Fobo G, Montrone C, Brauner B, Frishman G, Monraz Gómez LC, Somers J, Hoch M, Kumar Gupta S, Scheel J, Borlinghaus H, Czauderna T, Schreiber F, Montagud A, Ponce de Leon M, Funahashi A, Hiki Y, Hiroi N, Yamada TG, Dräger A, Renz A, Naveez M, Bocskei Z, Messina F, Börnigen D, Fergusson L, Conti M, Rameil M, Nakonecnij V, Vanhoefer J, Schmiester L, Wang M, Ackerman EE, Shoemaker JE, Zucker J, Oxford K, Teuton J, Kocakaya E, Summak GY, Hanspers K, Kutmon M, Coort S, Eijssen L, Ehrhart F, Rex DAB, Slenter D, Martens M, Pham N, Haw R, Jassal B, Matthews L, Orlic-Milacic M, Senff Ribeiro A, Rothfels K, Shamovsky V, Stephan R, Sevilla C, Varusai T, Ravel JM, Fraser R, Ortseifen V, Marchesi S, Gawron P, Smula E, Heirendt L, Satagopam V, Wu G, Riutta A, Golebiewski M, Owen S, Goble C, Hu X, Overall RW, Maier D, Bauch A, Gyori BM, Bachman JA, Vega C, Grouès V, Vazquez M, Porras P, Licata L, Iannuccelli M, Sacco F, Nesterova A, Yuryev A, de Waard A, Turei D, Luna A, Babur O, Soliman S, Valdeolivas A, Esteban-Medina M, Peña-Chilet M, Rian K, Helikar T, Puniya BL, Modos D, Treveil A, Olbei M, De Meulder B, Ballereau S, Dugourd A, Naldi A, Noël V, Calzone L, Sander C, Demir E, Korcsmaros T, Freeman TC, Augé F, Beckmann JS, Hasenauer J, Wolkenhauer O, Wilighagen EL, Pico AR, Evelo CT, Gillespie ME, Stein LD, Hermjakob H, D'Eustachio P, Saez-Rodriguez J, Dopazo J, Valencia A, Kitano H, Barillot E, Auffray C, Balling R, Schneider R, COVID-19 Disease Map Community.",Mol Syst Biol,17,2021,1744-4292,e10387,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,Y,8,Y,Y,N,Y,Y,2021-10-22,2021-10-01,10,NA,journal article
166,epmc|pmc,31913281,PMC6949242,10.1038/s41467-019-13888-7,31913281,search,MED,Mechanistic insights into transcription factor cooperativity and its impact on protein-phenotype interactions.,"Ibarra IL, Hollmann NM, Klaus B, Augsten S, Velten B, Hennig J, Zaugg JB.",Nat Commun,11,2020,2041-1723,124,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,7,Y,Y,N,Y,N,2020-01-16,2020-01-08,1,NA,journal article
168,epmc|pmc,30778255,PMC6380228,10.1038/sdata.2019.21,30778255,search,MED,The variable quality of metadata about biological samples used in biomedical experiments.,"Gonçalves RS, Musen MA.",Sci Data,6,2019,2052-4463,190021,"other; evaluation study; research support, n.i.h., extramural",Y,Y,N,Y,N,N,15,Y,Y,N,Y,Y,2019-02-20,2019-02-19,NA,NA,other
170,epmc|pmc,29610744,PMC5879535,10.21037/atm.2017.03.100,29610744,search,MED,Secondary analysis of electronic health records in critical care medicine.,"Van Poucke S, Gayle AA, Vukicevic M.",Ann Transl Med,6,2018,2305-5839; 2305-5847;,52,editorial,N,Y,N,Y,N,N,0,Y,Y,N,N,N,2018-04-04,2018-02-01,3,NA,editorial
171,epmc,31376410,PMC7939460,10.1016/j.gene.2019.144005,31376410,search,MED,"Structure, regulation, and (patho-)physiological functions of the stress-induced protein kinase CK1 delta (CSNK1D).","Xu P, Ianes C, Gärtner F, Liu C, Burster T, Bakulev V, Rachidi N, Knippschild U, Bischof J.",Gene,715,2019,0378-1119; 1879-0038;,144005,research-article; review; journal article,N,Y,N,Y,N,Y,20,Y,Y,Y,Y,Y,2019-08-05,2019-07-31,NA,NA,journal article
172,epmc|pmc,34252957,PMC8275341,10.1093/bioinformatics/btab310,34252957,search,MED,Disease gene prediction with privileged information and heteroscedastic dropout.,"Shu J, Li Y, Wang S, Xi B, Ma J.",Bioinformatics,37,2021,1367-4803; 1367-4811;,i410-i417,research-article; journal article,Y,Y,N,Y,N,N,2,Y,Y,N,Y,N,2021-07-14,2021-07-01,suppl_1,NA,journal article
174,epmc|pmc,34448927,PMC8913476,10.1007/s00335-021-09904-1,34448927,search,MED,Multiple genome viewer (MGV): a new tool for visualization and comparison of multiple annotated genomes.,"Richardson JE, Baldarelli RM, Bult CJ.",Mamm Genome,33,2022,0938-8990; 1432-1777;,44-54,"research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,N,1,Y,Y,N,N,Y,2021-08-28,2021-08-27,1,NA,journal article
176,epmc|pmc,30662640,PMC6325506,NA,30662640,search,MED,"Up-regulation of Polo-like Kinase 1 in nasopharyngeal carcinoma tissues: a comprehensive investigation based on RNA-sequencing, gene chips, and in-house tissue arrays.","Yang X, Mo W, Fang Y, Wei G, Wei M, Dang Y, Chen G, Hu K, Wei D.",Am J Transl Res,10,2018,1943-8141,3924-3940,research-article; journal article,N,Y,N,Y,N,N,5,Y,Y,N,Y,Y,2019-01-21,2018-12-15,12,NA,journal article
177,epmc|pmc,31114610,PMC6503737,10.3389/fgene.2019.00396,31114610,search,MED,Integrative Analysis of DiseaseLand Omics Database for Disease Signatures and Treatments: A Bipolar Case Study.,"Wu C, Huang BE, Chen G, Lovenberg TW, Pocalyko DJ, Yao X.",Front Genet,10,2019,1664-8021,396,research-article; journal article,Y,Y,N,Y,N,Y,2,Y,Y,N,Y,Y,2019-05-23,2019-04-30,NA,NA,journal article
183,epmc|pmc,26810135,PMC5380835,10.1038/tpj.2015.97,26810135,search,MED,Impact of germline and somatic missense variations on drug binding sites.,"Yan C, Pattabiraman N, Goecks J, Lam P, Nayak A, Pan Y, Torcivia-Rodriguez J, Voskanian A, Wan Q, Mazumder R.",Pharmacogenomics J,17,2017,1470-269x; 1473-1150;,128-136,"research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,Y,3,Y,Y,N,Y,Y,2016-01-27,2016-01-26,2,NA,journal article
185,epmc|pmc,36175836,PMC9520835,10.1186/s12859-022-04932-3,36175836,search,MED,RTX-KG2: a system for building a semantically standardized knowledge graph for translational biomedicine.,"Wood EC, Glen AK, Kvarfordt LG, Womack F, Acevedo L, Yoon TS, Ma C, Flores V, Sinha M, Chodpathumwan Y, Termehchy A, Roach JC, Mendoza L, Hoffman AS, Deutsch EW, Koslicki D, Ramsey SA.",BMC Bioinformatics,23,2022,1471-2105,400,research-article; journal article,Y,Y,N,Y,N,Y,0,Y,Y,N,Y,Y,2022-09-30,2022-09-29,1,NA,journal article
188,epmc,29496060,PMC5836801,10.1016/j.oraloncology.2018.01.013,29496060,search,MED,Do we need a different staging system for tongue and gingivobuccal complex squamous cell cancers?,"Gupta P, Migliacci JC, Montero PH, Zanoni DK, Shah JP, Patel SG, Ganly I.",Oral Oncol,78,2018,1368-8375; 1879-0593;,64-71,"research-article; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,N,3,Y,Y,N,N,N,2018-03-03,2018-02-20,NA,NA,journal article
189,epmc|pmc,27812137,PMC5094732,10.1371/journal.pone.0165545,27812137,search,MED,omicsNPC: Applying the Non-Parametric Combination Methodology to the Integrative Analysis of Heterogeneous Omics Data.,"Karathanasis N, Tsamardinos I, Lagani V.",PLoS One,11,2016,1932-6203,e0165545,research-article; journal article,Y,Y,N,Y,N,Y,5,Y,Y,N,Y,Y,2016-11-05,2016-11-03,11,NA,journal article
191,epmc|pmc,26154679,PMC4495600,10.1038/srep10900,26154679,search,MED,Systematic Analysis of the Genetic Variability That Impacts SUMO Conjugation and Their Involvement in Human Diseases.,"Xu HD, Shi SP, Chen X, Qiu JD.",Sci Rep,5,2015,2045-2322,10900,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,6,Y,Y,N,Y,Y,2015-07-10,2015-07-08,NA,NA,journal article
195,epmc|pmc,30131587,PMC6438764,10.1038/s41380-018-0223-1,30131587,search,MED,Developmental effects of maternal smoking during pregnancy on the human frontal cortex transcriptome.,"Semick SA, Collado-Torres L, Markunas CA, Shin JH, Deep-Soboslay A, Tao R, Huestis MA, Bierut LJ, Maher BS, Johnson EO, Hyde TM, Weinberger DR, Hancock DB, Kleinman JE, Jaffe AE.",Mol Psychiatry,25,2020,1359-4184; 1476-5578;,3267-3277,"research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,Y,5,Y,Y,N,Y,Y,2018-08-22,2018-08-21,12,NA,journal article
196,epmc|pmc,35327643,PMC8946103,10.3390/biom12030451,35327643,search,MED,Network Theoretical Approach to Explore Factors Affecting Signal Propagation and Stability in Dementia's Protein-Protein Interaction Network.,"Lalwani AK, Krishnan K, Bagabir SA, Alkhanani MF, Almalki AH, Haque S, Sharma SK, Singh RKB, Malik MZ.",Biomolecules,12,2022,2218-273x,451,research-article; journal article,Y,Y,N,Y,N,Y,0,Y,Y,N,Y,N,2022-03-25,2022-03-15,3,NA,journal article
198,epmc|pmc,35913949,PMC9342740,10.1371/journal.pone.0271989,35913949,search,MED,Healthy lifestyle during pregnancy: Uncovering the role of online health information seeking experience.,"Rezaee R, Ravangard R, Amani F, Dehghani Tafti A, Shokrpour N, Bahrami MA.",PLoS One,17,2022,1932-6203,e0271989,research-article; journal article,Y,Y,N,Y,N,Y,0,Y,Y,N,N,N,2022-08-02,2022-08-01,8,NA,journal article
199,epmc|pmc,29554977,PMC5859804,10.1186/s13326-018-0178-9,29554977,search,MED,Matching biomedical ontologies based on formal concept analysis.,"Zhao M, Zhang S, Li W, Chen G.",J Biomed Semantics,9,2018,2041-1480,11,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,N,5,Y,Y,N,N,N,2018-03-21,2018-03-19,1,NA,journal article
201,epmc|pmc,29282079,PMC5745885,10.1186/s12885-017-3854-8,29282079,search,MED,Expitope 2.0: a tool to assess immunotherapeutic antigens for their potential cross-reactivity against naturally expressed proteins in human tissues.,"Jaravine V, Mösch A, Raffegerst S, Schendel DJ, Frishman D.",BMC Cancer,17,2017,1471-2407,892,research-article; journal article,Y,Y,N,Y,N,Y,8,Y,Y,N,Y,N,2017-12-29,2017-12-28,1,NA,journal article
205,epmc|pmc|pm,34454610,PMC8400831,10.1186/s13326-021-00250-4,34454610,search,MED,CIDO ontology updates and secondary analysis of host responses to COVID-19 infection based on ImmPort reports and literature.,"Huffman A, Masci AM, Zheng J, Sanati N, Brunson T, Wu G, He Y.",J Biomed Semantics,12,2021,2041-1480,18,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,N,0,Y,Y,N,Y,N,2021-08-30,2021-08-28,1,NA,journal article
207,epmc|pmc,29849945,PMC5966254,10.18632/oncotarget.25272,29849945,search,MED,"UniPR1331, a small molecule targeting Eph/ephrin interaction, prolongs survival in glioblastoma and potentiates the effect of antiangiogenic therapy in mice.","Festuccia C, Gravina GL, Giorgio C, Mancini A, Pellegrini C, Colapietro A, Delle Monache S, Maturo MG, Sferra R, Chiodelli P, Rusnati M, Cantoni A, Castelli R, Vacondio F, Lodola A, Tognolini M.",Oncotarget,9,2018,1949-2553,24347-24363,research-article; journal article,Y,Y,N,Y,N,Y,17,Y,Y,N,Y,Y,2018-06-01,2018-05-11,36,NA,journal article
211,epmc|pmc,32278258,PMC7393770,10.1016/j.aquatox.2020.105478,32278258,search,MED,Semantic characterization of adverse outcome pathways.,Wang RL.,Aquat Toxicol,222,2020,0166-445x; 1879-1514;,105478,research-article; journal article,N,Y,N,Y,N,Y,3,Y,Y,N,Y,Y,2020-04-12,2020-03-30,NA,NA,journal article
219,epmc|pmc,30815206,PMC6371316,NA,30815206,search,MED,Computable Eligibility Criteria through Ontology-driven Data Access: A Case Study of Hepatitis C Virus Trials.,"Zhang H, He Z, He X, Guo Y, Nelson DR, Modave F, Wu Y, Hogan W, Prosperi M, Bian J.",AMIA Annu Symp Proc,2018,2018,1942-597x,1601-1610,research-article; journal article,N,Y,N,Y,N,N,7,Y,Y,N,N,N,2019-03-01,2018-12-05,NA,NA,journal article
220,epmc,NA,PMC6217683,NA,PMC6217683,search,PMC,RARE-17. LENALIDOMIDE AS TREATMENT FOR RELAPSED OR REFRACTORY PRIMARY CNS LYMPHOMA: A SINGLE INSTITUTIONAL EXPERIENCE,"Molaie D, Hu J, Rudnick J.",Neuro Oncol,20,2018,1522-8517; 1523-5866;,vi239-vi239,abstract,N,Y,Y,Y,N,N,0,N,Y,N,N,N,2019-11-06,2018-11-01,suppl 6,NA,abstract
222,epmc,NA,PMC6217675,NA,PMC6217675,search,PMC,RARE-18. OSTEOSARCOMA AND MEDULLOBLASTOMA IN A LI-FRAUMENI PATIENT,"Hamilton R, Razzouk B, Cudahy T, Fulkerson D, Chiang J, Thomas D.",Neuro Oncol,20,2018,1522-8517; 1523-5866;,vi239-vi240,abstract,N,Y,Y,Y,N,N,0,N,Y,N,N,N,2019-11-06,2018-11-01,suppl 6,NA,abstract
226,epmc|pmc,35143484,PMC8830725,10.1371/journal.pcbi.1009726,35143484,search,MED,Predicted impact of the viral mutational landscape on the cytotoxic response against SARS-CoV-2.,"Foix A, López D, Díez-Fuertes F, McConnell MJ, Martín-Galiano AJ.",PLoS Comput Biol,18,2022,1553-734x; 1553-7358;,e1009726,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,0,Y,Y,N,Y,N,2022-02-11,2022-02-10,2,NA,journal article
227,epmc|pmc,31308550,PMC7995176,10.1038/s41592-019-0461-4,31308550,search,MED,EPIC: software toolkit for elution profile-based inference of protein complexes.,"Hu LZ, Goebels F, Tan JH, Wolf E, Kuzmanov U, Wan C, Phanse S, Xu C, Schertzberg M, Fraser AG, Bader GD, Emili A.",Nat Methods,16,2019,1548-7091; 1548-7105;,737-742,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,Y,20,Y,Y,Y,Y,Y,2019-07-18,2019-07-15,8,NA,journal article
230,epmc|pmc,27152146,PMC4857245,10.1186/s13326-016-0066-0,27152146,search,MED,The Non-Coding RNA Ontology (NCRO): a comprehensive resource for the unification of non-coding RNA biology.,"Huang J, Eilbeck K, Smith B, Blake JA, Dou D, Huang W, Natale DA, Ruttenberg A, Huan J, Zimmermann MT, Jiang G, Lin Y, Wu B, Strachan HJ, He Y, Zhang S, Wang X, Liu Z, Borchert GM, Tan M.",J Biomed Semantics,7,2016,2041-1480,24,research-article; journal article,Y,Y,N,Y,N,N,2,Y,Y,N,Y,Y,2016-05-07,2016-05-04,NA,NA,journal article
232,epmc|pmc,35703610,PMC9190514,10.1590/s1678-9946202264041,35703610,search,MED,"Prevalence of intestinal parasitic infections versus knowledge, attitudes and practices of male residents in Brazilian urban slums: a cross-sectional study.","Bordignon JCP, Paulino ÉT, Silva MECD, Alencar MFL, Gomes KNF, Sotero-Martins A, Santos JAAD, Boia MN, Moraes Neto AHA.",Rev Inst Med Trop Sao Paulo,64,2022,0036-4665; 1678-9946;,e41,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,Y,N,2022-06-17,2022-06-10,NA,NA,journal article
237,epmc,NA,PMC6012034,NA,PMC6012034,search,PMC,ATRT-39. TRANSCRIPTIONAL ANALYSIS OF ATRT SAMPLES FROM LONG-TERM SURVIVORS AND MATCHED PRIMARY/RECURRENT PAIRS,"Flannery P, DeSisto J, Donson A, Lemma R, Vibhakar R, Jones K, Green A.",Neuro Oncol,20,2018,1522-8517; 1523-5866;,i36-i36,abstract,N,Y,Y,Y,N,N,0,N,Y,N,N,N,2019-06-06,2018-06-01,suppl 2,NA,abstract
238,epmc,NA,PMC6217690,NA,PMC6217690,search,PMC,RARE-13. CHARACTERIZATION OF ADULT MEDULLOBLASTOMA PATIENTS AT RECURRENCE: RETROSPECTIVE REVIEW OF THE MD ANDERSON CANCER CENTER EXPERIENCE,"Mastall M, Majd N, Fuller G, Gule-Monroe M, T Huse J, Khatua S, Rao G, Sandberg D, Wefel J, Yeboa D, Zaky W, Mahajan A, Puduvalli V, Suki D, Alfaro K, Weathers S, Harrison R, de Groot J, Penas-Prado M.",Neuro Oncol,20,2018,1522-8517; 1523-5866;,vi239-vi239,abstract,N,Y,Y,Y,N,N,0,N,Y,N,N,N,2019-11-06,2018-11-01,suppl 6,NA,abstract
