id,src,pmid,pmcid,doi,epmc_id
410,epmc,22165947,PMC3271090,10.1186/1471-2164-12-603,22165947
411,epmc,27990175,PMC5156483,10.1504/ijdmb.2016.077072,27990175
412,epmc,27076901,PMC4830068,10.1186/s13326-016-0061-5,27076901
413,epmc,24267822,PMC4177144,10.1186/2041-1480-4-35,24267822
414,epmc,25556549,PMC5524129,10.1111/1460-6984.12136,25556549
415,epmc,11556694,PMC8098319,10.1111/j.1750-3639.2001.tb01089.x,11556694
416,epmc,26043920,PMC4460923,10.1186/1755-8794-8-s2-s9,26043920
417,epmc,25379899,PMC4224389,10.1371/journal.pone.0111226,25379899
418,epmc,23304328,PMC3540574,NA,23304328
419,epmc,31645765,PMC6872491,10.1038/s41586-019-1689-y,31645765
420,epmc,21347046,PMC3041331,NA,21347046
421,epmc,27638616,PMC5129482,10.1002/jnr.23804,27638616
422,epmc,24456465,PMC3903324,10.1089/omi.2013.0149,24456465
423,epmc,12378033,PMC3054946,10.3346/jkms.2002.17.5.723,12378033
424,epmc,19591646,PMC2718486,10.1186/gb-2009-10-6-221,19591646
425,epmc,22737162,PMC3381282,10.3389/fgene.2012.00111,22737162
426,epmc,10517500,PMC8098498,10.1111/j.1750-3639.1999.tb00543.x,10517500
427,epmc,27857184,PMC5114649,10.1038/srep37324,27857184
428,epmc,15779233,PMC8095945,10.1111/j.1750-3639.2005.tb00096.x,15779233
429,epmc,30951672,PMC6616370,10.1016/j.cell.2019.02.018,30951672
430,epmc,30224793,PMC6322546,10.1038/s41684-018-0150-4,30224793
431,epmc,28678787,PMC5517062,10.1371/journal.pcbi.1005641,28678787
432,epmc,26988001,PMC4893909,10.1016/j.jbi.2016.03.007,26988001
433,epmc,25723102,PMC4310165,10.1186/s13059-014-0560-6,25723102
434,epmc,20157492,PMC2797454,10.1093/database/bap019,20157492
435,epmc,16443951,PMC1871926,10.1215/s1522851705000347,16443951
436,epmc,21619703,PMC3129328,10.1186/1471-2105-12-218,21619703
437,epmc,29409535,PMC5800094,10.1186/s13326-018-0176-y,29409535
438,epmc,12923341,PMC3055094,10.3346/jkms.2003.18.4.595,12923341
439,epmc,NA,PMC8098369,NA,PMC8098369
440,epmc,14555838,PMC3055108,10.3346/jkms.2003.18.5.768,14555838
441,epmc,25261458,PMC4299661,10.15252/msb.20145222,25261458
442,epmc,24670764,PMC4529748,10.1038/nature13182,24670764
443,epmc,NA,PMC1731484,NA,PMC1731484
444,epmc,11477128,PMC1731493,10.1136/jcp.54.8.655,11477128
445,epmc,28592275,PMC5463318,10.1186/s13326-017-0128-y,28592275
446,epmc,24947466,PMC4152882,10.1124/jpet.114.214437,24947466
447,epmc,11477129,PMC1731500,10.1136/jcp.54.8.656,11477129
448,epmc,11477127,PMC1731501,10.1136/jcp.54.8.655-a,11477127
449,epmc,9217983,PMC8098561,10.1111/j.1750-3639.1997.tb00902.x,9217983
450,epmc,24788261,PMC4636907,10.1007/978-1-4939-0709-0_4,24788261
451,epmc,28936969,PMC5640425,10.7554/elife.26726,28936969
452,epmc,16612978,PMC8095906,10.1111/j.1750-3639.2006.tb00557.x,16612978
453,epmc,12946029,PMC8095919,10.1111/j.1750-3639.2003.tb00039.x,12946029
454,epmc,27730573,PMC5107610,10.1007/978-1-4939-6371-3_1,27730573
455,epmc,19796395,PMC2755819,10.1186/1471-2105-10-s10-s11,19796395
456,epmc,19270971,PMC2620442,NA,19270971
457,epmc,19277308,PMC2619635,NA,19277308
458,epmc,NA,PMC4046281,NA,PMC4046281
459,epmc,NA,PMC4046282,NA,PMC4046282
460,epmc,31163577,PMC6600399,10.3390/ijms20112718,31163577
461,epmc,23374886,PMC3571923,10.1186/1471-2105-14-35,23374886
462,epmc,1856291,PMC496799,10.1136/jcp.44.7.580,1856291
463,epmc,19265987,PMC2620625,NA,19265987
464,epmc,8226693,PMC206893,10.1128/jb.175.22.7471-7473.1993,8226693
465,epmc,12495475,PMC5926929,10.1111/j.1349-7006.2002.tb01244.x,12495475
466,epmc,3429675,PMC1141283,10.1136/jcp.40.12.1456,3429675
467,epmc,7819027,PMC2033434,10.1038/bjc.1995.26,7819027
468,epmc,1785938,PMC184031,10.1128/aem.57.12.3660-3663.1991,1785938
469,epmc,11550309,PMC1920753,10.1093/neuonc/1.2.139,11550309
470,epmc,17171051,PMC1656674,10.1055/s-2008-1058575,17171051
471,epmc,648487,PMC1637135,10.1289/ehp.7822171,648487
472,epmc,6192722,PMC1916268,NA,6192722
473,epmc,29187394,PMC5740975,10.1128/cmr.00056-17,29187394
474,epmc,3897192,PMC219277,10.1128/jb.163.3.1288-1289.1985,3897192
475,epmc,10944599,PMC2363501,10.1054/bjoc.2000.1338,10944599
476,epmc,19270959,PMC2620444,NA,19270959
477,epmc,7807027,PMC2191852,10.1084/jem.181.1.93,7807027
478,epmc,2838467,PMC211290,10.1128/jb.170.7.3310-3313.1988,2838467
479,epmc,10761710,PMC5926319,10.1111/j.1349-7006.2000.tb00935.x,10761710
480,epmc,8382007,PMC1886739,NA,8382007
481,epmc,8454199,PMC1205332,10.1093/genetics/133.3.433,8454199
482,epmc,9314747,PMC2127477,10.1136/bmj.315.7110.696,9314747
483,epmc,9314746,PMC2127489,10.1136/bmj.315.7110.695,9314746
484,epmc,9314743,PMC2127491,10.1136/bmj.315.7110.692,9314743
485,epmc,9314744,PMC2127486,10.1136/bmj.315.7110.693,9314744
486,epmc,9314742,PMC2127499,10.1136/bmj.315.7110.691,9314742
487,epmc,9314745,PMC2127510,10.1136/bmj.315.7110.694,9314745
488,epmc,16348965,PMC182175,10.1128/aem.59.6.1883-1886.1993,16348965
489,epmc,11267936,PMC5926717,10.1111/j.1349-7006.2001.tb01091.x,11267936
490,epmc,2932429,PMC214352,10.1128/jb.164.2.960-963.1985,2932429
491,epmc,6446882,PMC291473,10.1128/aem.39.5.1046-1053.1980,6446882
492,epmc,NA,PMC9421640,NA,PMC9421640
493,epmc,7495283,PMC1869955,NA,7495283
494,epmc,9893743,PMC395634,10.1136/mp.51.4.185,9893743
495,epmc,2676991,PMC210423,10.1128/jb.171.10.5738-5742.1989,2676991
496,epmc,3015892,PMC212958,10.1128/jb.167.2.749-753.1986,3015892
497,epmc,NA,PMC1688707,10.1098/rspb.1997.0208,PMC1688707
498,epmc,2899325,PMC281725,10.1073/pnas.85.14.5240,2899325
499,epmc,1987132,PMC207204,10.1128/jb.173.1.412-416.1991,1987132
500,epmc,957376,PMC1013415,10.1136/jmg.13.4.277,957376
501,epmc,837317,PMC1879323,NA,837317
502,epmc,7807010,PMC2191855,10.1084/jem.181.1.307,7807010
503,epmc,3881401,PMC214919,10.1128/jb.161.2.563-566.1985,3881401
504,epmc,10424732,PMC2363061,10.1038/sj.bjc.6690525,10424732
505,epmc,8331080,PMC204894,10.1128/jb.175.14.4520-4527.1993,8331080
506,epmc,3539919,PMC211763,10.1128/jb.169.1.272-277.1987,3539919
507,epmc,1826903,PMC207852,10.1128/jb.173.9.2733-2738.1991,1826903
508,epmc,18521237,PMC2395388,10.1080/13577149878028,18521237
509,epmc,3881398,PMC214901,10.1128/jb.161.1.469-472.1985,3881398
510,epmc,8975608,PMC167845,10.1128/aem.62.3.791-797.1996,8975608
511,epmc,2211511,PMC526893,10.1128/jb.172.10.5767-5773.1990,2211511
512,epmc,3260671,PMC281724,10.1073/pnas.85.14.5235,3260671
513,epmc,3796596,PMC367144,10.1128/mcb.6.11.3826-3830.1986,3796596
514,epmc,16347445,PMC204089,10.1128/aem.53.9.2247-2252.1987,16347445
515,epmc,2443481,PMC213808,10.1128/jb.169.10.4457-4462.1987,2443481
516,epmc,2768196,PMC210313,10.1128/jb.171.9.5025-5030.1989,2768196
517,epmc,6217105,PMC1201943,10.1093/genetics/102.3.319,6217105
518,epmc,2037356,PMC257947,10.1128/iai.59.6.1941-1947.1991,2037356
519,epmc,1847364,PMC207286,10.1128/jb.173.4.1485-1491.1991,1847364
520,epmc,1854197,PMC182955,10.1128/aem.57.5.1360-1366.1991,1854197
521,epmc,3782025,PMC213552,10.1128/jb.168.2.785-790.1986,3782025
522,epmc,762025,PMC218503,10.1128/jb.137.1.681-685.1979,762025
523,epmc,2260621,PMC1877713,NA,2260621
524,epmc,2981802,PMC214859,10.1128/jb.161.1.219-222.1985,2981802
525,epmc,3005371,PMC499612,10.1136/jcp.39.1.51,3005371
526,epmc,3902791,PMC214299,10.1128/jb.164.2.633-638.1985,3902791
527,epmc,8340750,PMC2191130,10.1084/jem.178.2.381,8340750
528,epmc,3155715,PMC214857,10.1128/jb.161.1.207-211.1985,3155715
529,epmc,8631680,PMC178027,10.1128/jb.178.10.2902-2910.1996,8631680
530,epmc,1854195,PMC182951,10.1128/aem.57.5.1333-1339.1991,1854195
531,epmc,2022616,PMC207911,10.1128/jb.173.10.3170-3176.1991,2022616
532,epmc,16696034,PMC408001,10.1136/mp.48.6.m333,16696034
533,epmc,178927,PMC354787,10.1128/jvi.18.3.885-893.1976,178927
534,epmc,3459175,PMC323722,10.1073/pnas.83.12.4312,3459175
535,epmc,6408064,PMC217690,10.1128/jb.155.1.381-390.1983,6408064
536,epmc,8349540,PMC204961,10.1128/jb.175.16.4970-4978.1993,8349540
537,epmc,2834318,PMC211078,10.1128/jb.170.5.2005-2011.1988,2834318
538,epmc,1781685,PMC183960,10.1128/aem.57.11.3278-3286.1991,1781685
539,epmc,1655695,PMC208343,10.1128/jb.173.19.5992-5998.1991,1655695
540,epmc,3036764,PMC212332,10.1128/jb.169.7.2950-2955.1987,3036764
541,epmc,3033315,PMC254186,10.1128/jvi.61.6.1828-1833.1987,3033315
542,epmc,1675213,PMC207968,10.1128/jb.173.11.3531-3538.1991,1675213
543,epmc,2981473,PMC1887840,NA,2981473
544,epmc,6454136,PMC319063,10.1073/pnas.78.1.410,6454136
545,epmc,2916655,PMC1879589,NA,2916655
546,epmc,NA,PMC6012612,NA,PMC6012612
547,epmc,2645213,PMC313188,10.1128/iai.57.3.850-857.1989,2645213
548,epmc,1987165,PMC207077,10.1128/jb.173.2.826-833.1991,1987165
549,epmc,8244923,PMC206910,10.1128/jb.175.23.7541-7549.1993,8244923
550,epmc,3019889,PMC260138,10.1128/iai.54.1.207-212.1986,3019889
551,epmc,2536671,PMC209703,10.1128/jb.171.2.1068-1074.1989,2536671
552,epmc,2166807,PMC247872,10.1128/jvi.64.9.4099-4107.1990,2166807
553,epmc,8099072,PMC204751,10.1128/jb.175.11.3511-3519.1993,8099072
554,epmc,3011733,PMC215236,10.1128/jb.166.3.1089-1095.1986,3011733
555,epmc,1346154,PMC2119064,10.1084/jem.175.1.175,1346154
556,epmc,2137119,PMC208539,10.1128/jb.172.2.1077-1084.1990,2137119
557,epmc,2019562,PMC207871,10.1128/jb.173.9.2897-2905.1991,2019562
558,epmc,461185,PMC327843,10.1093/nar/6.6.2165,461185
559,epmc,2705508,PMC1879777,NA,2705508
560,epmc,7672588,PMC1206672,10.1093/genetics/140.3.875,7672588
561,epmc,8335363,PMC281006,10.1128/iai.61.8.3318-3326.1993,8335363
562,epmc,NA,PMC8456681,NA,PMC8456681
563,epmc,1840579,PMC259005,10.1128/iai.59.11.4117-4124.1991,1840579
564,epmc,2832380,PMC211030,10.1128/jb.170.4.1775-1782.1988,2832380
565,epmc,3343349,PMC442548,10.1172/jci113406,3343349
566,epmc,2072911,PMC361224,10.1128/mcb.11.8.4111-4120.1991,2072911
567,epmc,2059048,PMC182820,10.1128/aem.57.4.901-909.1991,2059048
568,epmc,5818638,PMC2020054,10.1136/adc.44.234.252,5818638
569,epmc,6253438,PMC294703,10.1128/jb.144.2.560-568.1980,6253438
570,epmc,3039839,PMC1684225,NA,3039839
571,epmc,2993254,PMC219227,10.1128/jb.163.3.965-972.1985,2993254
572,epmc,1355769,PMC207130,10.1128/jb.174.18.5923-5935.1992,1355769
573,epmc,2725507,PMC362682,10.1128/mcb.9.3.935-945.1989,2725507
574,epmc,8335643,PMC204942,10.1128/jb.175.15.4885-4894.1993,8335643
575,epmc,2985546,PMC218915,10.1128/jb.162.2.756-762.1985,2985546
576,epmc,2879795,PMC260340,10.1128/iai.55.2.393-402.1987,2879795
577,epmc,8481004,PMC202189,10.1128/aem.59.3.777-785.1993,8481004
578,epmc,1715861,PMC208302,10.1128/jb.173.18.5712-5722.1991,1715861
579,epmc,1356969,PMC207373,10.1128/jb.174.21.6938-6947.1992,1356969
580,epmc,1062781,PMC335989,10.1073/pnas.73.3.717,1062781
581,epmc,3122654,PMC204121,10.1128/aem.53.10.2405-2413.1987,3122654
582,epmc,4333980,PMC426459,10.1073/pnas.69.2.366,4333980
583,epmc,2228964,PMC526818,10.1128/jb.172.11.6339-6347.1990,2228964
584,epmc,2492497,PMC209577,10.1128/jb.171.1.230-237.1989,2492497
585,epmc,8051010,PMC196335,10.1128/jb.176.16.4974-4984.1994,8051010
586,epmc,3244363,PMC365654,10.1128/mcb.8.12.5504-5512.1988,3244363
587,epmc,14886755,PMC1521210,NA,14886755
588,epmc,8376331,PMC206663,10.1128/jb.175.18.5839-5850.1993,8376331
589,epmc,8459201,PMC2190975,10.1084/jem.177.4.1009,8459201
590,epmc,7685334,PMC204786,10.1128/jb.175.12.3710-3722.1993,7685334
591,epmc,2345149,PMC209144,10.1128/jb.172.6.3335-3345.1990,2345149
592,epmc,342496,PMC222053,10.1128/jb.133.2.518-526.1978,342496
593,epmc,2937735,PMC262204,10.1128/iai.52.1.101-109.1986,2937735
594,epmc,1314801,PMC205929,10.1128/jb.174.9.2785-2796.1992,1314801
595,epmc,13183934,PMC357371,10.1128/jb.68.2.231-236.1954,13183934
596,epmc,NA,PMC2940641,NA,PMC2940641
597,epmc,6327616,PMC215481,10.1128/jb.158.2.665-673.1984,6327616
598,epmc,4368545,PMC414999,10.1128/iai.10.2.320-327.1974,4368545
599,epmc,833948,PMC353878,10.1128/jvi.21.2.766-777.1977,833948
600,epmc,3543399,PMC253958,10.1128/jvi.61.2.366-374.1987,3543399
601,epmc,6328021,PMC255752,10.1128/jvi.50.3.904-913.1984,6328021
602,epmc,330500,PMC235537,10.1128/jb.131.3.821-829.1977,330500
603,epmc,8844169,PMC1207444,10.1093/genetics/143.4.1843,8844169
604,epmc,21260667,PMC2973326,NA,21260667
605,epmc,29817138,PMC5205641,NA,29817138
606,epmc,1097602,PMC491995,10.1136/jnnp.38.5.436,1097602
607,epmc,6270059,PMC216175,10.1128/jb.148.1.131-142.1981,6270059
608,epmc,3537714,PMC367759,10.1128/mcb.6.6.2185-2197.1986,3537714
609,epmc,4155289,PMC1168216,10.1042/bj1420105,4155289
610,epmc,33262486,PMC7705408,10.1038/s41431-020-00741-5,33262486
611,epmc,18739466,PMC1654547,NA,18739466
612,epmc,19992287,PMC1997770,NA,19992287
613,epmc,20756311,PMC2407143,10.1136/bmj.1.1852.1550,20756311
614,epmc,6252434,PMC373189,10.1128/mr.44.3.468-490.1980,6252434
615,epmc,NA,PMC2264244,NA,PMC2264244
616,epmc,20745870,PMC2260361,NA,20745870
617,epmc,NA,PMC2408226,NA,PMC2408226
618,epmc,26999539,PMC7091567,10.1038/bmt.2016.49,26999539
619,epmc,3118156,PMC373113,10.1128/mr.51.3.301-319.1987,3118156
620,epmc,8140287,PMC7135741,10.1016/s0923-2516(06)80059-2,8140287
621,epmc,1406491,PMC372879,10.1128/mr.56.3.430-481.1992,1406491
622,epmc,17231950,PMC1328148,NA,17231950
623,epmc,353481,PMC281435,10.1128/mr.42.2.385-413.1978,353481
624,epmc,NA,PMC1379195,NA,PMC1379195
625,epmc,20755257,PMC2507802,10.1136/bmj.1.1775.5,20755257
626,epmc,NA,PMC2420686,NA,PMC2420686
627,epmc,NA,PMC8095910,NA,PMC8095910
628,epmc,30329356,PMC5739266,NA,30329356
629,epmc,28999372,PMC5171049,NA,28999372
630,epmc,NA,PMC2422466,NA,PMC2422466
631,epmc,27522353,PMC7088195,10.1007/s10654-016-0183-1,27522353
632,epmc,8937837,PMC7134801,10.1016/s0959-4388(96)80108-5,8937837
633,epmc,30162220,PMC5611273,NA,30162220
634,epmc,NA,PMC6216117,NA,PMC6216117
635,epmc,NA,PMC1683942,NA,PMC1683942
636,epmc,30330887,PMC5794318,NA,30330887
637,epmc,7508076,PMC372942,10.1128/mr.57.4.862-952.1993,7508076
638,epmc,NA,PMC5693104,NA,PMC5693104
639,epmc,32226156,PMC7095797,10.1007/s00112-012-2738-x,32226156
640,epmc,NA,PMC7091704,NA,PMC7091704
641,epmc,NA,PMC2719003,NA,PMC2719003
642,epmc,29919626,PMC5106655,NA,29919626
643,epmc,NA,PMC7163982,NA,PMC7163982
644,epmc,36149471,NA,10.1007/s00103-022-03591-2,36149471
645,epmc,36271389,NA,10.1186/s13326-022-00279-z,36271389
646,epmc,36070867,NA,10.1093/bib/bbac388,36070867
647,epmc,NA,NA,10.21203/rs.3.rs-1804453/v1,PPR516595
648,epmc,35969645,PMC9410559,10.1371/journal.pcbi.1010404,35969645
649,epmc,35857363,PMC9350817,10.2196/36055,35857363
650,epmc,35363306,PMC9216550,10.1093/database/baac014,35363306
651,epmc,36018415,NA,10.1007/s11033-022-07874-4,36018415
652,epmc,36082523,NA,10.1302/2046-3758.119.bjr-2022-0075.r1,36082523
653,epmc,35348648,PMC9216524,10.1093/database/baac019,35348648
654,epmc,35928610,PMC9344404,10.21037/jtd-22-632,35928610
655,epmc,35754819,PMC9214213,10.3389/fgene.2022.907754,35754819
656,epmc,35673013,NA,10.3233/shti220074,35673013
657,epmc,NA,NA,10.1101/2022.05.27.493696,PPR499501
658,epmc,35958546,PMC9358976,10.3389/fimmu.2022.936707,35958546
659,epmc,36229514,PMC9561152,10.1038/s41598-022-21525-5,36229514
660,epmc,35927660,PMC9354352,10.1186/s12890-022-02095-8,35927660
661,epmc,NA,NA,10.21203/rs.3.rs-1559305/v1,PPR483920
662,epmc,35834966,NA,10.1016/j.compbiomed.2022.105832,35834966
663,epmc,35967426,PMC9365668,10.3389/fimmu.2022.942446,35967426
664,epmc,35472336,NA,10.1016/j.amjms.2022.04.022,35472336
665,epmc,NA,NA,10.21203/rs.3.rs-1209284/v2,PPR473130
666,epmc,35143083,PMC9305291,10.1002/humu.24341,35143083
667,epmc,34275487,PMC8286442,10.1186/s13326-021-00245-1,34275487
668,epmc,35561164,PMC9113354,10.1093/bioinformatics/btac175,35561164
669,epmc,35579551,PMC9112763,10.1093/gigascience/giac047,35579551
670,epmc,34868401,PMC8629358,10.1016/j.procs.2021.09.201,34868401
671,epmc,35437726,NA,10.1007/978-1-0716-2265-0_12,35437726
672,epmc,36248192,PMC9553458,10.1155/2022/1878766,36248192
673,epmc,35194992,NA,10.1021/acs.est.1c06479,35194992
674,epmc,35622496,NA,10.1099/jmm.0.001538,35622496
675,epmc,NA,NA,10.21203/rs.3.rs-1356314/v1,PPR453434
676,epmc,35755167,PMC9232301,10.1155/2022/8739498,35755167
677,epmc,36030279,PMC9420124,10.1038/s41598-022-19135-2,36030279
678,epmc,34697328,PMC8547216,10.1038/s41598-021-00345-z,34697328
679,epmc,34920520,NA,10.3233/shti210717,34920520
680,epmc,35522919,PMC9171847,10.1021/acs.jproteome.2c00023,35522919
681,epmc,35710803,PMC9203786,10.1038/s41598-022-14412-6,35710803
682,epmc,35878275,PMC9321508,10.3390/toxics10070370,35878275
683,epmc,35571048,PMC9095904,10.3389/fgene.2022.834928,35571048
684,epmc,35794640,PMC9258136,10.1186/s13048-022-01013-0,35794640
685,epmc,35531067,PMC9069112,10.3389/fnmol.2022.846554,35531067
686,epmc,NA,NA,10.21203/rs.3.rs-1189533/v1,PPR436576
687,epmc,35785145,PMC9246600,10.1155/2022/9043300,35785145
688,epmc,36212160,PMC9533195,10.3389/fgene.2022.990015,36212160
689,epmc,35726312,PMC9206587,10.1155/2022/1425032,35726312
690,epmc,34838100,PMC8627056,10.1186/s13104-021-05835-x,34838100
691,epmc,35527255,PMC9082851,10.1186/s42522-022-00065-y,35527255
692,epmc,34891707,NA,10.1109/embc46164.2021.9629555,34891707
693,epmc,34891745,NA,10.1109/embc46164.2021.9630043,34891745
694,epmc,NA,NA,10.21203/rs.3.rs-1336860/v1,PPR454717
695,epmc,NA,NA,10.1101/2021.12.03.471055,PPR429427
696,epmc,NA,NA,10.21203/rs.3.rs-1031511/v1,PPR413136
697,epmc,35347632,NA,10.1007/s12031-022-02003-z,35347632
698,epmc,36040169,PMC9563682,10.1093/bioinformatics/btac592,36040169
699,epmc,35380605,PMC9154242,10.1093/bioinformatics/btac195,35380605
700,epmc,36138412,PMC9503228,10.1186/s12916-022-02514-x,36138412
701,epmc,35155491,PMC8831795,10.3389/fmed.2022.770031,35155491
702,epmc,34448623,NA,10.1089/cmb.2021.0257,34448623
703,epmc,35069926,PMC8761525,10.1007/s11571-021-09758-y,35069926
704,epmc,NA,NA,10.1101/2021.10.22.21265388,PPR410789
705,epmc,34249099,PMC8267867,10.3389/fgene.2021.682565,34249099
706,epmc,NA,NA,10.21203/rs.3.rs-603108/v2,PPR401871
707,epmc,36128559,PMC9468630,10.12688/f1000research.125043.1,36128559
708,epmc,34478379,NA,10.1109/tcbb.2021.3110127,34478379
709,epmc,35085427,NA,10.1002/cpz1.355,35085427
710,epmc,34697898,PMC8581323,10.1111/jcmm.17015,34697898
711,epmc,NA,NA,10.1101/2022.04.13.22273750,PPR482735
712,epmc,34741192,PMC8570235,10.1007/s00335-021-09932-x,34741192
713,epmc,35990650,PMC9388859,10.3389/fimmu.2022.972107,35990650
714,epmc,35821017,PMC9276653,10.1038/s41597-022-01510-3,35821017
715,epmc,35841031,PMC9284868,10.1186/s13326-022-00273-5,35841031
716,epmc,35663954,PMC9159807,10.3389/fimmu.2022.905921,35663954
717,epmc,36202977,PMC9537298,10.1038/s41598-022-21050-5,36202977
718,epmc,36171337,PMC9519928,10.1038/s41598-022-20529-5,36171337
719,epmc,35711942,PMC9197647,10.3389/fgene.2022.866473,35711942
720,epmc,35902862,PMC9330685,10.1186/s13018-022-03247-6,35902862
721,epmc,NA,NA,10.1101/2020.12.04.411751,PPR249077
722,epmc,NA,NA,10.1101/2021.07.18.452819,PPR371451
723,epmc,33021900,PMC7549008,10.1089/omi.2020.0153,33021900
724,epmc,34103005,PMC8186185,10.1186/s12872-021-02092-5,34103005
725,epmc,34880901,PMC8645574,10.3389/fgene.2021.747576,34880901
726,epmc,33367690,NA,10.1093/bioinformatics/btaa1077,33367690
727,epmc,35351150,PMC8966267,10.1186/s12967-022-03330-w,35351150
728,epmc,36197266,PMC9509179,10.1097/md.0000000000030593,36197266
729,epmc,34653224,PMC8519453,10.1371/journal.pone.0258623,34653224
730,epmc,NA,NA,10.1101/2021.06.03.446973,PPR352412
731,epmc,33816992,PMC7959619,10.7717/peerj-cs.341,33816992
732,epmc,35958412,PMC9357907,10.3389/fcvm.2022.939972,35958412
733,epmc,34271012,NA,10.1016/j.jmb.2021.167149,34271012
734,epmc,36034756,PMC9400130,10.3892/etm.2022.11500,36034756
735,epmc,34732824,PMC8566505,10.1038/s42003-021-02788-6,34732824
736,epmc,35685370,PMC9156858,10.1016/j.csbj.2022.05.004,35685370
737,epmc,34698891,PMC8913530,10.1007/s00335-021-09921-0,34698891
738,epmc,34039271,PMC8157669,10.1186/s12859-021-04207-3,34039271
739,epmc,35837194,PMC9274036,10.21037/jgo-22-536,35837194
740,epmc,33147616,NA,10.1093/bib/bbaa267,33147616
741,epmc,35234850,PMC9216581,10.1093/database/baac007,35234850
742,epmc,36186671,PMC9523842,10.1177/11795549221123620,36186671
743,epmc,35227290,PMC8883689,10.1186/s13073-022-01029-7,35227290
744,epmc,35846428,PMC9286891,10.1155/2022/7267131,35846428
745,epmc,35439988,PMC9020044,10.1186/s12903-022-02163-9,35439988
746,epmc,36028864,PMC9419370,10.1186/s13023-022-02489-1,36028864
747,epmc,NA,NA,10.1101/2021.07.27.21261169,PPR376357
748,epmc,35705632,PMC9200771,10.1038/s41598-022-14048-6,35705632
749,epmc,35166825,PMC8982015,10.1093/genetics/iyac016,35166825
750,epmc,35840880,PMC9287878,10.1186/s12872-022-02754-y,35840880
751,epmc,33900688,NA,10.1002/cpz1.115,33900688
752,epmc,33866195,NA,10.1016/j.cancergen.2021.03.008,33866195
753,epmc,35346288,PMC8961906,10.1186/s13023-022-02290-0,35346288
754,epmc,33978702,NA,10.1093/bioinformatics/btab252,33978702
755,epmc,35528613,PMC9071854,10.1155/2022/2373694,35528613
756,epmc,NA,NA,10.1101/2020.07.10.197541,PPR186362
757,epmc,36186429,PMC9521272,10.3389/fgene.2022.1001608,36186429
758,epmc,34021236,PMC8140130,10.1038/s42003-021-02094-1,34021236
759,epmc,33917487,PMC8067483,10.3390/genes12040532,33917487
760,epmc,NA,PMC9581081,NA,PMC9581081
761,epmc,35127624,PMC8811031,10.3389/fpubh.2021.793801,35127624
762,epmc,35353173,PMC8968718,10.1001/jamapsychiatry.2022.0407,35353173
763,epmc,36189217,PMC9515394,10.3389/fimmu.2022.1007426,36189217
